Date,Include?,Country,City,Utilization_Tests,Adobe_Engaged Visits,Adobe_Unique Visitors,SearchTrend_Value,Email_Opens,Sales_Calls,Utilization_InstCount,Utilization_MemberCount
3/1/2019,1,France,TINTENIAC,8319,6,23,3886436,470,22,2,1
3/1/2019,1,France,MARTIGUES,14162,10,40,6616145,801,37,2,1
3/1/2019,1,France,MORTAGNE SUR SEVRE,6844,5,19,3197352,387,18,4,2
3/1/2019,1,France,ST MARTIN D HERES,5616,4,16,2623660,317,15,2,1
3/1/2019,1,France,BOULOGNE,4116,3,12,1922896,233,11,1,1
3/1/2019,1,France,SAINT DENIS,23613,17,65,11031425,1335,61,1,1
3/1/2019,1,France,NICE,4907,4,13,2292432,278,13,2,1
3/1/2019,1,Germany,Bremen,6261,2,11,3178653,0,7,2,1
3/1/2019,1,Germany,Kiel,7732,3,14,3925467,0,8,4,3
3/1/2019,1,Germany,Mönchengladbach,24133,9,43,12252106,0,27,3,2
3/1/2019,1,Germany,Ludwigsburg,4572,2,8,2321163,0,5,3,2
3/1/2019,1,Germany,Hennigsdorf,79791,29,141,40509170,0,88,19,11
3/1/2019,1,Germany,Stuttgart,9237,3,16,4689541,0,10,4,2
3/1/2019,1,Germany,Hamburg,33127,12,58,16818279,0,36,10,5
3/1/2019,1,Germany,Schüttorf,10851,4,19,5508955,0,12,3,1
3/1/2019,1,Germany,Memmingen,22055,8,39,11197124,0,24,5,2
3/1/2019,1,Germany,München,4922,2,9,2498855,0,5,4,4
3/1/2019,1,Germany,Aachen,3991,1,7,2026195,0,4,1,1
3/1/2019,1,Germany,Karlsruhe,7923,3,14,4022436,0,9,2,2
3/1/2019,1,Germany,Dresden,7216,3,13,3663498,0,8,4,2
3/1/2019,1,Germany,Frankfurt,7110,3,13,3609683,0,8,1,1
3/1/2019,1,Germany,Bamberg,6948,3,13,3527437,0,8,2,2
3/1/2019,1,Germany,Augsburg,31711,12,56,16099388,0,35,4,1
3/1/2019,1,Germany,Geesthacht,27671,10,49,14048317,0,30,3,1
3/1/2019,1,Germany,Baden-Baden,3793,1,6,1925672,0,4,1,1
3/1/2019,1,Germany,Düsseldorf,24178,9,43,12274952,0,27,4,2
3/1/2019,1,Germany,Villingen-Schwenningen,3414,1,6,1733257,0,4,2,1
3/1/2019,1,Germany,Berlin,22544,8,40,11445385,0,25,5,4
3/1/2019,1,Germany,Gießen,11599,4,20,5888708,0,13,1,1
3/1/2019,1,Germany,Erfurt,7598,3,14,3857436,0,8,3,2
3/1/2019,1,Germany,Leverkusen,9992,4,18,5072848,0,11,3,1
3/1/2019,1,Germany,Kaiserslautern,4040,1,7,2051072,0,4,2,1
3/1/2019,1,Germany,Potsdam,8417,3,15,4273235,0,9,3,1
3/1/2019,1,Germany,Koblenz,4193,2,8,2128748,0,5,1,1
3/1/2019,1,Germany,Leipzig,8805,3,15,4470219,0,10,2,1
3/1/2019,1,United Kingdom,Manchester,16870,119,281,36212031,664,48,2,2
3/1/2019,1,United Kingdom,Kettering,24835,175,413,53309175,978,71,5,1
3/1/2019,1,United Kingdom,London,57668,406,960,123786331,2270,164,6,1
3/1/2019,1,United Kingdom,Coventry,12132,86,202,26041752,478,35,2,1
3/1/2019,1,United Kingdom,Scunthorpe,8231,58,137,17668122,324,23,2,1
3/1/2019,1,Italy,PORDENONE,4983,2,8,2161545,0,10,1,1
3/1/2019,1,Italy,BRESCIA,6698,3,10,2905484,0,14,1,1
3/1/2019,1,Italy,CUNEO,6487,3,10,2813956,0,13,3,1
3/1/2019,1,Italy,FIRENZE,5467,2,8,2371496,0,11,4,2
3/1/2019,1,Italy,MESSINA,6032,2,9,2616584,0,12,4,2
3/1/2019,1,Italy,BUDRIO,58200,22,90,25246218,0,117,19,12
3/1/2019,1,Italy,TORINO,8279,3,13,3591296,0,17,4,2
3/1/2019,1,Italy,BAGGIOVARA MO,11736,5,18,5090887,0,24,1,1
3/1/2019,1,Italy,PAVIA,4518,2,7,1959835,0,9,2,2
3/1/2019,1,Italy,AVOLA SR,6632,3,10,2876854,0,13,2,2
3/1/2019,1,Italy,FERRARA,13953,5,21,6052585,0,28,2,1
3/1/2019,1,Italy,CITTADELLA PD,7121,3,11,3088975,0,14,2,2
3/1/2019,1,Italy,Milano,12565,5,19,5450494,0,25,4,3
3/1/2019,1,Italy,TRIESTE,6074,2,9,2634803,0,12,3,2
3/1/2019,1,Italy,TREVISO,2580,1,4,1119162,0,5,1,1
3/1/2019,1,Italy,UDINE,7980,3,12,3461595,0,16,3,2
3/1/2019,1,Italy,ROMA,10637,4,17,4614158,0,21,6,6
3/1/2019,1,Italy,CATANIA,3813,1,6,1654018,0,8,3,2
3/1/2019,1,Italy,LECCE,6114,2,9,2652154,0,12,2,2
3/1/2019,1,Italy,CUSANO MILANINO MI,4596,2,7,1993670,0,9,2,1
3/1/2019,1,Italy,PRATO,2754,1,4,1194641,0,6,2,1
3/1/2019,1,Italy,CHIETI,5618,2,9,2436997,0,11,1,1
3/1/2019,1,Italy,CATANZARO,4796,2,8,2080427,0,10,3,2
3/1/2019,1,Italy,VIMERCATE,14773,6,22,6408288,0,30,5,3
3/1/2019,1,Italy,LIMENA PD,6911,3,10,2997880,0,14,4,2
3/1/2019,1,Italy,CELANO AQ,5742,2,9,2490787,0,12,2,1
3/1/2019,1,Italy,Monselice SCHIAVONIA PD,4917,2,8,2132915,0,10,1,1
3/1/2019,1,Italy,Parma,5765,2,9,2500764,0,12,2,2
3/1/2019,1,Italy,Loc. Zelarino - Mestre VE,1840,1,3,798162,0,4,1,1
3/1/2019,1,Italy,GUIDONIA,4999,2,8,2168485,0,10,1,1
3/1/2019,1,Italy,ALESSANDRIA,4445,2,7,1928169,0,9,2,2
3/1/2019,1,Italy,ATRI TE,3692,1,5,1601530,0,7,2,1
3/1/2019,1,Italy,VICENZA,8387,3,13,3638145,0,17,2,1
3/1/2019,1,Norway,Oslo,98534,5,22,7775311,1331,8,7,2
3/1/2019,1,Norway,MOLDE,5480,0,1,432426,74,0,2,1
3/1/2019,1,Norway,DRAMMEN,13697,1,3,1080829,185,1,3,1
3/1/2019,1,Portugal,ALGÉS,6293,3,14,21691921,0,145,1,1
3/1/2019,1,Spain,CORNELLA (BARCELONA),32203,8,35,23200194,0,126,9,4
3/1/2019,1,Spain,BILBAO (VIZCAYA),34829,9,37,25092059,0,137,4,2
3/1/2019,1,Spain,Palma De Mallorca (baleares),8111,2,9,5843455,0,32,3,2
3/1/2019,1,Spain,Madrid,39073,10,42,28149588,0,153,7,4
3/1/2019,1,Spain,Valencia,4071,1,4,2932894,0,16,3,3
3/1/2019,1,Spain,San Sebastian (guipuzcoa),7208,2,8,5192901,0,28,4,1
3/1/2019,1,Spain,VITORIA (ALAVA),6018,2,6,4335583,0,24,2,1
3/1/2019,1,Sweden,UPPSALA,6352,4,7,1498925,28,1,2,1
3/1/2019,1,Sweden,GÖTEBORG,5388,4,5,1271444,23,1,4,1
3/1/2019,1,Sweden,LUND,16598,11,17,3916745,72,3,1,1
3/1/2019,1,Sweden,TÄBY,8679,6,9,2048043,38,1,2,1
3/1/2019,1,Sweden,HALMSTAD,4959,3,5,1170209,22,1,2,2
3/1/2019,1,Sweden,UMEÅ,4447,3,5,1049389,19,1,2,1
3/1/2019,1,Sweden,SUNDSVALL,23254,16,24,5487407,101,4,6,2
3/1/2019,1,Sweden,VÄSTERÅS,8055,5,9,1900794,35,1,2,1
3/1/2019,1,Sweden,LINKÖPING,5777,4,7,1363239,25,1,2,1
3/1/2019,1,Sweden,JÖNKÖPING,5108,3,5,1205370,22,1,2,1
3/1/2019,1,Switzerland,LUZERN,9183,5,16,1992380,0,4,3,2
3/1/2019,1,Switzerland,BERN,6182,3,11,1341271,0,3,4,3
3/1/2019,1,Switzerland,Zürich,15164,8,26,3290042,0,7,5,4
3/1/2019,1,Switzerland,Lausanne,12880,7,22,2794496,0,6,4,1
3/1/2019,1,Switzerland,Dübendorf,8693,5,15,1886068,0,4,2,2
3/1/2019,1,Switzerland,Niederwangen,3926,2,7,851801,0,2,2,1
3/1/2019,1,Switzerland,Goldach,11899,6,21,2581654,0,5,4,1
3/1/2019,1,Switzerland,Pratteln,9092,5,15,1972636,0,4,2,1
3/1/2019,1,Netherlands,ROTTERDAM,10716,3,11,9814206,266,1,2,1
3/1/2019,1,Netherlands,UTRECHT,13607,4,13,12461917,338,1,4,3
3/1/2019,1,Netherlands,ZWOLLE,6958,2,7,6372457,173,1,3,2
3/1/2019,1,Netherlands,NIEUWEGEIN,9522,3,9,8720686,237,1,4,1
4/1/2019,1,Austria,Wien,77271,12,37,3632483,0,8,16,7
4/1/2019,1,Austria,ST. PÖLTEN,918,0,0,43155,0,0,1,1
4/1/2019,1,Austria,SALZBURG,9854,1,4,463233,0,1,2,1
4/1/2019,1,Austria,Linz,13671,2,6,642669,0,1,4,2
4/1/2019,1,Austria,Stolzalpe,16822,3,8,790796,0,2,1,1
4/1/2019,1,Austria,FELDKIRCH,3537,1,2,166273,0,0,1,1
4/1/2019,1,Austria,St. Pölten,6720,1,3,315905,0,1,2,1
4/1/2019,1,Belgium,ANTWERPEN,22011,2,5,1451570,0,6,4,2
4/1/2019,1,Belgium,MERELBEKE,18572,2,3,1224776,0,5,4,2
4/1/2019,1,Belgium,HERENTALS,25219,2,5,1663129,0,7,2,1
4/1/2019,1,Belgium,STEENOKKERZEEL,47900,4,9,3158883,0,13,11,9
4/1/2019,1,Belgium,SINT-TRUIDEN,28878,3,6,1904431,0,8,6,3
4/1/2019,1,Belgium,BRUXELLES,3878,0,0,255744,0,1,1,1
4/1/2019,1,Belgium,FERNELMONT,12540,1,3,826981,0,3,2,1
4/1/2019,1,Belgium,OTTIGNIES,5351,0,1,352885,0,1,2,1
4/1/2019,1,Belgium,HEPPIGNIES,19413,2,3,1280238,0,5,3,2
4/1/2019,1,Belgium,LIEGE,10018,1,2,660662,0,3,4,3
4/1/2019,1,Belgium,HORNU,6925,1,1,456686,0,2,3,2
4/1/2019,1,Belgium,LOUVAIN-LA-NEUVE,15438,1,3,1018097,0,4,2,1
4/1/2019,1,Belgium,AUDERGHEM,4842,0,1,319318,0,1,2,1
4/1/2019,1,Czechia,Brno,1653,1,0,2133585,0,0,3,1
4/1/2019,1,Czechia,Praha,16661,6,8,21504935,0,0,9,6
4/1/2019,1,Denmark,Allerød,10128,1,2,1253466,0,0,6,3
4/1/2019,1,Denmark,SLAGELSE,3949,0,1,488738,0,0,2,1
4/1/2019,1,Denmark,KØBENHAVN Ø,5144,0,1,636634,0,0,3,2
4/1/2019,1,Denmark,HOLSTEBRO,4421,0,1,547154,0,0,2,1
4/1/2019,1,Denmark,SILKEBORG,8158,1,2,1009654,0,0,3,1
4/1/2019,1,Denmark,ODENSE C,5973,1,2,739233,0,0,2,1
4/1/2019,1,Denmark,HVIDOVRE,9931,1,2,1229085,0,0,3,1
4/1/2019,1,Denmark,Sønderborg,3833,0,1,474381,0,0,3,1
4/1/2019,1,Denmark,AALBORG,3757,0,1,464976,0,0,2,1
4/1/2019,1,Denmark,NYKØBING,3764,0,1,465842,0,0,2,1
4/1/2019,1,Denmark,AARHUS N,5505,1,2,681312,0,0,3,2
4/1/2019,1,Denmark,Kolding,3283,0,0,406312,0,0,1,1
4/1/2019,1,Denmark,Århus N,6295,1,2,779085,0,0,2,1
4/1/2019,1,Denmark,Herlev,10575,1,3,1308788,0,0,2,2
4/1/2019,1,Estonia,TALLINN,28037,1,4,2006413,0,0,9,5
4/1/2019,1,Finland,HELSINKI,42846,2,20,9777973,0,4,9,5
4/1/2019,1,Finland,TURKU,8294,0,3,1892791,0,1,3,2
4/1/2019,1,Finland,TAMPERE,11472,1,5,2618049,0,1,3,1
4/1/2019,1,Finland,Oulu,8930,0,4,2037934,0,1,2,1
4/1/2019,1,France,LYON,85900,29,118,30751762,0,205,9,3
4/1/2019,1,France,ST OUEN L'AUMONE,123118,42,168,44075616,0,293,7,1
4/1/2019,1,France,LILLE CEDEX,8139,3,12,2913720,0,19,3,2
4/1/2019,1,France,COQUELLES,6950,2,9,2488065,0,17,2,1
4/1/2019,1,France,MONTEVRAIN,9313,3,13,3334007,0,22,2,1
4/1/2019,1,France,LIBOURNE,8682,3,12,3108112,0,21,2,1
4/1/2019,1,France,TINTENIAC,7409,3,10,2652384,0,18,2,1
4/1/2019,1,France,MARTIGUES,14620,5,20,5233885,0,35,2,1
4/1/2019,1,France,MORTAGNE SUR SEVRE,6950,2,9,2488065,0,17,4,2
4/1/2019,1,France,ST MARTIN D HERES,5655,2,8,2024461,0,13,2,1
4/1/2019,1,France,BOULOGNE,4316,1,6,1545106,0,10,1,1
4/1/2019,1,France,SAINT DENIS,22027,7,30,7885554,0,53,1,1
4/1/2019,1,France,NICE,4852,2,7,1736991,0,12,2,1
4/1/2019,1,Germany,Bremen,5978,2,5,3124513,0,5,2,1
4/1/2019,1,Germany,Kiel,6795,2,7,3551533,0,6,4,3
4/1/2019,1,Germany,Mönchengladbach,27794,7,26,14527050,0,24,3,2
4/1/2019,1,Germany,Ludwigsburg,5012,1,5,2619615,0,4,3,2
4/1/2019,1,Germany,Hennigsdorf,82463,21,78,43100819,0,70,20,11
4/1/2019,1,Germany,Stuttgart,10287,3,10,5376692,0,9,4,2
4/1/2019,1,Germany,Hamburg,34702,9,33,18137645,0,30,9,5
4/1/2019,1,Germany,Schüttorf,11071,3,11,5786464,0,9,3,1
4/1/2019,1,Germany,Memmingen,20937,5,20,10943112,0,18,5,2
4/1/2019,1,Germany,München,5466,1,5,2856906,0,5,4,4
4/1/2019,1,Germany,Aachen,6214,2,6,3247863,0,5,1,1
4/1/2019,1,Germany,Karlsruhe,8714,2,8,4554534,0,7,2,2
4/1/2019,1,Germany,Dresden,7697,2,7,4022980,0,7,4,2
4/1/2019,1,Germany,Frankfurt,8903,2,8,4653318,0,8,1,1
4/1/2019,1,Germany,Bamberg,7589,2,7,3966532,0,6,1,1
4/1/2019,1,Germany,Augsburg,35100,9,34,18345667,0,30,2,1
4/1/2019,1,Germany,Geesthacht,25761,7,24,13464465,0,22,3,1
4/1/2019,1,Germany,Baden-Baden,3925,1,4,2051474,0,3,1,1
4/1/2019,1,Germany,Düsseldorf,24027,6,23,12558158,0,20,4,2
4/1/2019,1,Germany,Villingen-Schwenningen,4175,1,4,2182141,0,4,2,1
4/1/2019,1,Germany,Berlin,22985,6,22,12013537,0,20,5,4
4/1/2019,1,Germany,Gießen,14076,4,13,7357083,0,12,2,1
4/1/2019,1,Germany,Erfurt,7323,2,7,3827502,0,6,3,2
4/1/2019,1,Germany,Leverkusen,11530,3,11,6026369,0,10,3,1
4/1/2019,1,Germany,Kaiserslautern,4493,1,4,2348350,0,4,2,1
4/1/2019,1,Germany,Potsdam,9157,2,8,4786076,0,8,3,1
4/1/2019,1,Germany,Koblenz,6336,2,6,3311628,0,5,1,1
4/1/2019,1,Germany,Leipzig,9682,3,9,5060477,0,8,2,1
4/1/2019,1,United Kingdom,Manchester,15078,109,322,29920119,1123,33,2,2
4/1/2019,1,United Kingdom,Kettering,27505,199,587,54579710,2048,59,5,1
4/1/2019,1,United Kingdom,London,53649,388,1147,106458712,3995,116,6,1
4/1/2019,1,United Kingdom,Coventry,9912,72,213,19668936,738,21,2,1
4/1/2019,1,United Kingdom,Scunthorpe,8081,59,173,16035580,602,17,2,1
4/1/2019,1,Italy,PORDENONE,5579,3,12,2181217,121,10,1,1
4/1/2019,1,Italy,BRESCIA,6478,4,13,2532698,139,11,1,1
4/1/2019,1,Italy,CUNEO,5159,3,11,2017010,111,9,3,1
4/1/2019,1,Italy,FIRENZE,5661,3,12,2213276,123,10,4,2
4/1/2019,1,Italy,MESSINA,5472,3,12,2139383,119,10,4,2
4/1/2019,1,Italy,BUDRIO,55926,32,115,21865341,1206,99,19,12
4/1/2019,1,Italy,TORINO,7490,4,16,2928359,161,13,4,2
4/1/2019,1,Italy,BAGGIOVARA MO,14717,8,30,5753893,317,26,1,1
4/1/2019,1,Italy,PAVIA,4058,2,8,1586553,87,7,2,2
4/1/2019,1,Italy,AVOLA SR,6063,3,12,2370446,131,11,2,2
4/1/2019,1,Italy,FERRARA,13570,8,28,5305451,293,24,2,1
4/1/2019,1,Italy,CITTADELLA PD,8577,5,17,3353342,185,15,2,2
4/1/2019,1,Italy,Milano,12210,7,25,4773733,264,22,4,3
4/1/2019,1,Italy,TRIESTE,5550,3,12,2169879,119,10,3,2
4/1/2019,1,Italy,TREVISO,1541,1,3,602483,33,3,1,1
4/1/2019,1,Italy,UDINE,9477,5,20,3705215,204,17,3,2
4/1/2019,1,Italy,ROMA,9469,5,20,3702087,204,17,6,6
4/1/2019,1,Italy,CATANIA,4189,2,9,1637770,91,7,5,4
4/1/2019,1,Italy,LECCE,6231,4,13,2436129,135,11,2,2
4/1/2019,1,Italy,CUSANO MILANINO MI,4625,3,9,1808232,99,8,2,1
4/1/2019,1,Italy,PRATO,4771,3,9,1865314,103,8,2,1
4/1/2019,1,Italy,CHIETI,5223,3,11,2042032,113,9,1,1
4/1/2019,1,Italy,CATANZARO,4200,2,9,1642070,91,7,3,2
4/1/2019,1,Italy,VIMERCATE,14598,8,30,5707368,315,26,5,3
4/1/2019,1,Italy,LIMENA PD,5491,3,12,2146812,119,10,3,2
4/1/2019,1,Italy,CELANO AQ,5849,3,12,2286779,127,10,2,1
4/1/2019,1,Italy,Monselice SCHIAVONIA PD,3845,2,8,1503276,83,7,1,1
4/1/2019,1,Italy,Parma,5759,3,12,2251591,125,10,2,2
4/1/2019,1,Italy,Loc. Zelarino - Mestre VE,1387,1,3,542274,30,2,1,1
4/1/2019,1,Italy,GUIDONIA,4080,2,8,1595154,88,7,1,1
4/1/2019,1,Italy,ALESSANDRIA,4426,3,9,1730429,95,8,2,2
4/1/2019,1,Italy,ATRI TE,3382,2,7,1322258,73,6,2,1
4/1/2019,1,Italy,VICENZA,3742,2,8,1463007,81,7,2,1
4/1/2019,1,Norway,Oslo,112043,2,6,11587248,0,17,7,2
4/1/2019,1,Norway,MOLDE,5403,0,0,558767,0,1,2,1
4/1/2019,1,Norway,DRAMMEN,14455,0,1,1494905,0,2,3,1
4/1/2019,1,Portugal,ALGÉS,6950,8,19,16479090,0,142,1,1
4/1/2019,1,Spain,CORNELLA (BARCELONA),30740,8,28,14780471,3213,90,9,4
4/1/2019,1,Spain,BILBAO (VIZCAYA),38333,10,35,18431353,4008,112,4,2
4/1/2019,1,Spain,Palma De Mallorca (baleares),6677,2,6,3210449,698,20,3,2
4/1/2019,1,Spain,Madrid,35829,9,32,17227375,3746,105,7,4
4/1/2019,1,Spain,Valencia,4834,1,4,2324294,504,14,3,3
4/1/2019,1,Spain,San Sebastian (guipuzcoa),9477,2,8,4556751,990,28,3,1
4/1/2019,1,Spain,VITORIA (ALAVA),5040,1,4,2423343,526,15,2,1
4/1/2019,1,Sweden,UPPSALA,6488,5,7,1962003,30,2,2,1
4/1/2019,1,Sweden,GÖTEBORG,6690,6,7,2023089,31,3,4,1
4/1/2019,1,Sweden,LUND,14507,12,17,4386989,67,6,1,1
4/1/2019,1,Sweden,TÄBY,10215,9,11,3089067,47,4,2,1
4/1/2019,1,Sweden,HALMSTAD,5875,5,7,1776629,27,2,2,2
4/1/2019,1,Sweden,UMEÅ,4551,4,5,1376245,21,2,2,1
4/1/2019,1,Sweden,SUNDSVALL,26856,23,30,8121388,124,10,5,2
4/1/2019,1,Sweden,VÄSTERÅS,7501,6,8,2268340,35,3,2,1
4/1/2019,1,Sweden,LINKÖPING,4591,4,5,1388341,21,2,2,1
4/1/2019,1,Sweden,JÖNKÖPING,5414,5,6,1637221,25,2,2,1
4/1/2019,1,Switzerland,LUZERN,8872,5,17,2151917,0,5,3,2
4/1/2019,1,Switzerland,BERN,5151,3,10,1249383,0,3,4,3
4/1/2019,1,Switzerland,Zürich,13639,7,26,3308160,0,8,5,4
4/1/2019,1,Switzerland,Lausanne,12330,7,24,2990660,0,8,4,1
4/1/2019,1,Switzerland,Dübendorf,8974,5,18,2176658,0,6,3,2
4/1/2019,1,Switzerland,Niederwangen,3931,2,8,953470,0,2,2,1
4/1/2019,1,Switzerland,Goldach,12442,7,24,3017826,0,8,4,1
4/1/2019,1,Switzerland,Pratteln,7484,4,14,1815256,0,5,2,1
4/1/2019,1,Netherlands,ROTTERDAM,13764,4,13,12035116,0,2,2,1
4/1/2019,1,Netherlands,UTRECHT,15786,5,15,13803134,0,3,4,3
4/1/2019,1,Netherlands,ZWOLLE,7659,2,7,6696960,0,1,3,2
4/1/2019,1,Netherlands,NIEUWEGEIN,9810,3,10,8577774,0,2,4,1
5/1/2019,1,Austria,Wien,78332,32,78,3015762,165,9,16,7
5/1/2019,1,Austria,ST. PÖLTEN,1344,1,1,51744,3,0,1,1
5/1/2019,1,Austria,SALZBURG,9918,4,9,381840,21,1,2,1
5/1/2019,1,Austria,Linz,13406,5,14,516128,28,2,4,2
5/1/2019,1,Austria,Stolzalpe,16794,7,17,646565,35,2,1,1
5/1/2019,1,Austria,FELDKIRCH,4114,2,4,158388,8,0,1,1
5/1/2019,1,Austria,St. Pölten,7052,3,7,271500,15,1,2,1
5/1/2019,1,Belgium,ANTWERPEN,21947,2,6,1372172,4,7,3,2
5/1/2019,1,Belgium,MERELBEKE,19670,2,6,1229809,4,6,4,2
5/1/2019,1,Belgium,HERENTALS,26597,3,8,1662899,5,9,2,1
5/1/2019,1,Belgium,STEENOKKERZEEL,50965,6,15,3186437,9,16,11,9
5/1/2019,1,Belgium,SINT-TRUIDEN,27671,3,9,1730048,5,9,6,3
5/1/2019,1,Belgium,BRUXELLES,4080,0,1,255090,1,1,1,1
5/1/2019,1,Belgium,FERNELMONT,13535,1,4,846236,2,4,2,1
5/1/2019,1,Belgium,OTTIGNIES,5175,1,2,323552,1,2,2,1
5/1/2019,1,Belgium,HEPPIGNIES,21566,2,6,1348351,4,7,3,2
5/1/2019,1,Belgium,LIEGE,12770,1,4,798407,2,4,4,3
5/1/2019,1,Belgium,HORNU,6702,1,2,419023,1,2,3,2
5/1/2019,1,Belgium,LOUVAIN-LA-NEUVE,13930,2,4,870932,3,4,2,1
5/1/2019,1,Belgium,AUDERGHEM,5952,1,2,372131,1,2,2,1
5/1/2019,1,Czechia,Brno,2189,0,1,1815149,0,0,3,1
5/1/2019,1,Czechia,Praha,20007,1,10,16590077,0,0,9,6
5/1/2019,1,Denmark,Allerød,12933,1,2,862256,0,1,6,3
5/1/2019,1,Denmark,SLAGELSE,5922,0,1,394825,0,0,2,1
5/1/2019,1,Denmark,KØBENHAVN Ø,6728,0,1,448562,0,0,3,2
5/1/2019,1,Denmark,HOLSTEBRO,5496,0,1,366424,0,0,2,1
5/1/2019,1,Denmark,SILKEBORG,9867,1,2,657842,0,0,3,1
5/1/2019,1,Denmark,ODENSE C,7368,0,1,491232,0,0,2,1
5/1/2019,1,Denmark,HVIDOVRE,14002,1,2,933527,0,1,3,1
5/1/2019,1,Denmark,Sønderborg,5189,0,0,345956,0,0,3,1
5/1/2019,1,Denmark,AALBORG,4227,0,0,281818,0,0,2,1
5/1/2019,1,Denmark,NYKØBING,4455,0,0,297019,0,0,2,1
5/1/2019,1,Denmark,AARHUS N,6747,0,1,449829,0,0,3,2
5/1/2019,1,Denmark,Kolding,5664,0,1,377624,0,0,1,1
5/1/2019,1,Denmark,Århus N,7434,0,1,495632,0,0,2,1
5/1/2019,1,Denmark,Herlev,8010,0,1,534034,0,0,2,2
5/1/2019,1,Estonia,TALLINN,31022,1,5,1639884,0,0,9,5
5/1/2019,1,Finland,HELSINKI,46507,3,16,7505421,0,6,9,5
5/1/2019,1,Finland,TURKU,8680,0,2,1400801,0,1,3,2
5/1/2019,1,Finland,TAMPERE,12621,1,4,2036810,0,2,3,1
5/1/2019,1,Finland,Oulu,8353,0,2,1348029,0,1,2,1
5/1/2019,1,France,LYON,77842,138,456,26305809,4709,162,8,3
5/1/2019,1,France,ST OUEN L'AUMONE,122021,217,715,41235594,7381,253,7,1
5/1/2019,1,France,LILLE CEDEX,8320,15,49,2811648,504,17,3,2
5/1/2019,1,France,COQUELLES,6104,11,36,2062777,370,13,2,1
5/1/2019,1,France,MONTEVRAIN,8923,16,53,3015425,540,19,2,1
5/1/2019,1,France,LIBOURNE,7935,14,47,2681542,480,16,2,1
5/1/2019,1,France,TINTENIAC,8780,16,51,2967100,531,18,2,1
5/1/2019,1,France,MARTIGUES,12962,23,76,4380359,784,27,2,1
5/1/2019,1,France,MORTAGNE SUR SEVRE,6402,11,37,2163482,387,13,4,2
5/1/2019,1,France,ST MARTIN D HERES,5909,10,34,1996879,357,12,2,1
5/1/2019,1,France,BOULOGNE,4302,8,26,1453811,260,9,1,1
5/1/2019,1,France,SAINT DENIS,24504,43,144,8280845,1482,51,1,1
5/1/2019,1,France,NICE,4496,8,26,1519371,272,9,2,1
5/1/2019,1,Germany,Bremen,7189,4,17,2117224,39,5,2,1
5/1/2019,1,Germany,Kiel,8900,5,21,2621129,48,6,4,3
5/1/2019,1,Germany,Mönchengladbach,29674,17,71,8739256,162,20,3,2
5/1/2019,1,Germany,Ludwigsburg,5820,3,14,1714042,32,4,3,2
5/1/2019,1,Germany,Hennigsdorf,89227,52,213,26278144,485,59,21,11
5/1/2019,1,Germany,Stuttgart,10902,6,26,3210736,59,7,4,2
5/1/2019,1,Germany,Hamburg,36610,22,87,10781970,200,24,11,5
5/1/2019,1,Germany,Schüttorf,11728,7,28,3454000,63,8,3,1
5/1/2019,1,Germany,Memmingen,23106,14,55,6804922,125,15,5,2
5/1/2019,1,Germany,München,5881,3,14,1732007,32,4,4,4
5/1/2019,1,Germany,Aachen,7142,4,17,2103382,39,5,1,1
5/1/2019,1,Germany,Karlsruhe,8703,5,21,2563111,48,6,2,2
5/1/2019,1,Germany,Dresden,8880,5,21,2615239,48,6,4,2
5/1/2019,1,Germany,Frankfurt,8689,5,21,2558988,48,6,1,1
5/1/2019,1,Germany,Bamberg,8931,5,21,2630259,49,6,1,1
5/1/2019,1,Germany,Augsburg,37835,22,90,11142743,207,25,2,1
5/1/2019,1,Germany,Geesthacht,30542,18,73,8994890,166,20,3,1
5/1/2019,1,Germany,Baden-Baden,4633,3,11,1364460,25,3,1,1
5/1/2019,1,Germany,Düsseldorf,26122,15,63,7693161,142,17,4,2
5/1/2019,1,Germany,Villingen-Schwenningen,4682,3,12,1378891,25,3,2,1
5/1/2019,1,Germany,Berlin,22449,13,53,6611430,122,15,5,4
5/1/2019,1,Germany,Gießen,14409,8,34,4243578,79,10,1,1
5/1/2019,1,Germany,Erfurt,8222,5,20,2421452,45,5,3,2
5/1/2019,1,Germany,Leverkusen,13395,8,32,3944946,73,9,3,1
5/1/2019,1,Germany,Kaiserslautern,4709,3,12,1386842,25,3,2,1
5/1/2019,1,Germany,Potsdam,10203,6,25,3004874,56,7,3,1
5/1/2019,1,Germany,Koblenz,6390,4,16,1881912,35,4,1,1
5/1/2019,1,Germany,Leipzig,10269,6,25,3024312,56,7,2,1
5/1/2019,1,United Kingdom,Manchester,16896,201,347,26270078,587,43,2,2
5/1/2019,1,United Kingdom,Kettering,31472,374,646,48932996,1095,80,5,1
5/1/2019,1,United Kingdom,London,59826,712,1230,93018093,2081,153,6,1
5/1/2019,1,United Kingdom,Coventry,16463,196,338,25596845,573,42,2,1
5/1/2019,1,United Kingdom,Scunthorpe,9333,111,192,14511046,325,24,2,1
5/1/2019,1,Italy,PORDENONE,5672,5,16,1656680,119,13,1,1
5/1/2019,1,Italy,BRESCIA,5274,4,15,1540432,111,12,1,1
5/1/2019,1,Italy,CUNEO,5410,4,15,1580155,114,12,3,1
5/1/2019,1,Italy,FIRENZE,5781,5,16,1688516,121,13,4,2
